player,pos,salary,caphit
Wyatt Johnston,C,4400000,8400000
Tim Stutzle,C,9000000,8350000
Owen Power,D,8350000,8350000
Ilya Sorokin,G,8250000,8250000
Linus Ullmark,G,7000000,8250000
Jake Oettinger,G,6000000,8250000
Jeremy Swayman,G,6000000,8250000
Brady Tkachuk,LW,10500000,8205714
Tomas Hertl,C,7500000,8137500
Jordan Kyrou,C,10500000,8125000
Robert Thomas,C,10500000,8125000
Lucas Raymond,C,8075000,8075000
Jake Sanderson,D,8050000,8050000
Thomas Chabot,D,10000000,8000000
Jack Hughes,C,8500000,8000000
Sam Bennett,C,8000000,8000000
Pavel Buchnevich,RW,8000000,8000000
Victor Hedman,D,8000000,8000000
J.T. Miller,C,8000000,8000000
Steven Stamkos,C,8000000,8000000
Logan Couture,C,7000000,8000000
Jacob Trouba,D,6000000,8000000
John Carlson,D,4000000,8000000
Josh Norris,C,9500000,7950000
Nick Suzuki,C,8750000,7875000
Alex DeBrincat,LW,8250000,7875000
Kevin Fiala,LW,7875000,7875000
Jesper Bratt,LW,4000000,7875000
Shea Weber,D,1000000,7857143
Cole Caufield,RW,9975000,7850000
Quinn Hughes,D,7850000,7850000
Andrei Svechnikov,RW,10000000,7750000
Jason Robertson,LW,9300000,7750000
Matthew Knies,C,7750000,7750000
Elias Lindholm,C,7750000,7750000
Sean Couturier,C,4000000,7750000
Juuse Saros,G,7740000,7740000
John-Jason Peterka,C,8000000,7700000
Juraj Slafkovsky,LW,3000000,7600000
Jared Spurgeon,D,7575000,7575000
Brock Nelson,C,9000000,7500000
Morgan Rielly,D,8000000,7500000
Gabriel Vilardi,C,7500000,7500000
K'Andre Miller,D,5500000,7500000
Alexis Lafreniere,LW,2000000,7450000
Shea Theodore,D,1000000,7425000
Seth Jarvis,C,6000000,7420087
Vince Dunn,D,7000000,7350000
Noah Hanifin,D,1600000,7350000
Nico Hischier,C,8000000,7250000
Brock Boeser,RW,7250000,7250000
Devon Toews,D,7250000,7250000
Filip Hronek,D,5000000,7250000
Clayton Keller,RW,7000000,7150000
Dylan Guenther,LW,9000000,7142857
Tage Thompson,RW,7142857,7142857
Kyle Connor,LW,7000000,7142857
Brandon Montour,D,5000000,7142857
Matthew Beniers,C,2150000,7142857
Kevin Hayes,RW,7142587,7142587
Dylan Cozens,C,7100000,7100000
Matthew Boldy,LW,7700000,7000000
Gabriel Landeskog,LW,7500000,7000000
Vladislav Gavrikov,D,7000000,7000000
Mikael Granlund,C,7000000,7000000
Anze Kopitar,C,7000000,7000000
Mason McTavish,C,7000000,7000000
Brady Skjei,D,7000000,7000000
Troy Terry,C,7000000,7000000
Marc-Edouard Vlasic,D,5500000,7000000
Nazem Kadri,C,4500000,7000000
Anders Lee,LW,4500000,7000000
Neal Pionk,D,4000000,7000000
Carter Verhaeghe,C,1000000,7000000
Ryan McDonagh,D,4200000,6750000
Colton Parayko,D,8000000,6500000
Lukas Dostal,G,6500000,6500000
Brendan Gallagher,RW,6500000,6500000
Chris Kreider,LW,6500000,6500000
Torey Krug,D,6500000,6500000
Brayden Schenn,C,6500000,6500000
Cam Fowler,D,6250000,6500000
Hampus Lindholm,D,6000000,6500000
Martin Necas,C,6000000,6500000
Dmitry Orlov,D,5400000,6500000
Matthew Coronato,LW,5000000,6500000
Justin Faulk,D,4500000,6500000
Tom Wilson,RW,4500000,6500000
Brandon Hagel,LW,2500000,6500000
John Gibson,G,6400000,6400000
Jaccob Slavin,D,1000000,6396062
Alexander Romanov,D,62500000,6250000
Anthony Cirelli,C,8125000,6250000
Mattias Ekholm,D,6500000,6250000
Alexander Killorn,LW,6250000,6250000
Chandler Stephenson,C,6250000,6250000
Ryan Ellis,D,5500000,6250000
Damon Severson,D,5500000,6250000
Bowen Byram,D,5250000,6250000
Travis Sanheim,D,5125000,6250000
Josh Morrissey,D,4800000,6250000
Mackenzie Weegar,D,4250000,6250000
Quinton Byfield,C,4000000,6250000
Adin Hill,G,1000000,6250000
Owen Tippett,RW,6200000,6200000
Ryan Pulock,D,6150000,6150000
Valeri Nichushkin,RW,7300000,6125000
Aaron Ekblad,D,6100000,6100000
Kristopher Letang,D,4800000,6100000
Jonas Brodin,D,7500000,6000000
Jordan Binnington,G,6500000,6000000
Tyler Toffoli,RW,6000000,6000000
Sean Durzi,D,5600000,6000000
Ondrej Palat,LW,3950000,6000000
Jacob Markstrom,G,3500000,6000000
William Karlsson,C,5900000,5900000
Philipp Grubauer,G,5600000,5900000
Nick Schmaltz,C,8500000,5850000
Logan Thompson,G,2000000,5850000
Casey Mittelstadt,C,5750000,5750000
Adam Pelech,D,5750000,5750000
Igor Sharangovich,C,5750000,5750000
Trevor Zegras,C,5750000,5750000
Dylan Samberg,D,4250000,5750000
Matt Roy,D,3750000,5750000
Gustav Forsling,D,1000000,5750000
Andrew Copp,C,5750000,5625000
Vincent Trocheck,C,3000000,5625000
Kaiden Guhle,D,5000000,5550000
Marcus Pettersson,D,6000000,5500000
Tyler Bertuzzi,LW,5500000,5500000
Adrian Kempe,C,5500000,5500000
Jonathan Marchessault,C,5500000,5500000
Brett Pesce,D,5500000,5500000
Zach Hyman,LW,5425000,5500000
Josh Anderson,RW,5000000,5500000
Andre Burakovsky,LW,5000000,5500000
Phillip Danault,C,4750000,5500000
Jaden Schwartz,LW,4500000,5500000
Sean Monahan,C,3900000,5500000
Jake Debrusk,LW,3000000,5500000
Morgan Geekie,C,2750000,5500000
Nicolas Hague,D,2500000,5500000
Oliver Bjorkstrand,RW,6000000,5400000
Elvis Merzlikins,G,5525000,5400000
Teuvo Teravainen,LW,5400000,5400000
Christian Dvorak,C,4000000,5400000
Tristan Jarry,G,4425000,5375000
Kevin Bahl,D,2350000,5350000
Mackenzie Blackwood,G,5250000,5250000
Joel Eriksson Ek,C,5250000,5250000
Charlie Coyle,C,4500000,5250000
Esa Lindell,D,4000000,5250000
Darcy Kuemper,G,2500000,5250000
Adam Larsson,D,2000000,5250000
Brad Marchand,LW,1000000,5250000
Erik Cernak,D,6760000,5200000
Cam York,D,5150000,5150000
Bryan Rust,RW,5125000,5125000
Evander Kane,LW,4000000,5125000
Ryan Nugent-Hopkins,C,4000000,5125000
Rasmus Ristolainen,D,5500000,5100000
J.T. Compher,LW,5100000,5100000
Thatcher Demko,G,5000000,5000000
Samuel Girard,D,5000000,5000000
Anton Lundell,C,5000000,5000000
Ryan McLeod,C,5000000,5000000
Ryan Strome,C,5000000,5000000
Alexander Wennberg,C,5000000,5000000
Nikita Zadorov,D,5000000,5000000
Rickard Rakell,C,4800000,5000000
Joel Farabee,LW,4250000,5000000
Jared McCann,C,4250000,5000000
Ivan Barbashev,C,4200000,5000000
Marco Rossi,C,4000000,5000000
Jean-Gabriel Pageau,C,3500000,5000000
Dylan Strome,C,2500000,5000000
Joey Daccord,G,2000000,5000000
Drake Batherson,RW,6500000,4975000
Conor Garland,RW,5000000,4950000
Blake Coleman,C,4900000,4900000
Dylan DeMelo,D,4900000,4900000
Michael Matheson,D,4500000,4875000
Jesperi Kotkaniemi,C,4820000,4820000
Karel Vejmelka,G,5750000,4750000
Jordan Eberle,RW,4750000,4750000
Ukko-Pekka Luukkonen,G,4750000,4750000
Kyle Palmieri,RW,4750000,4750000
Vladimir Tarasenko,RW,4750000,4750000
Alex Tuch,C,4750000,4750000
Pavel Zacha,C,4750000,4750000
Ben Chiarot,D,4250000,4750000
Ilya Mikheyev,RW,4150000,4750000
Jason Zucker,LW,3750000,4750000
Artem Zub,D,4800000,4600000
Jamie Oleksiak,D,3750000,4600000
Rasmus Sandin,D,3000000,4600000
Alex Vlasic,D,1800000,4600000
Philip Broberg,D,4580917,4580917
Frank Vatrano,C,6000000,4571189
Rasmus Andersson,D,4550000,4550000
Kaapo Kakko,RW,2525000,4525000
Jake McCabe,D,775000,4513102
Mikael Backlund,C,4500000,4500000
Michael Bunting,LW,4500000,4500000
Cody Ceci,D,4500000,4500000
Spencer Knight,G,4500000,4500000
Ryan Lindgren,D,4500000,4500000
Chris Tanev,D,4500000,4500000
Artturi Lehkonen,LW,4000000,4500000
Ryan O'Reilly,C,4000000,4500000
Matt Duchene,C,3000000,4500000
Ryan Graves,D,2750000,4500000
Mason Marchment,LW,2600000,4500000
Kevin Lankinen,G,2500000,4500000
Josh Manson,D,2500000,4500000
Nick Foligno,LW,1400000,4500000
Filip Chytil,C,4875000,4437500
John Marino,D,5300000,4400000
Connor Murphy,D,4400000,4400000
John Tavares,C,1000000,4389280
Morgan Frost,C,3875000,4375000
Jacob Middleton,D,4350000,4350000
Lawson Crouse,LW,4300000,4300000
Andrei Kuzmenko,LW,4300000,4300000
Mattias Samuelsson,D,4285714,4285714
Fabian Zetterlund,LW,3800000,4275000
Jack McBain,C,4750000,4250000
Jason Dickinson,C,4250000,4250000
Petr Mrazek,G,4250000,4250000
Trevor Moore,LW,4500000,4200000
Dmitry Voronkov,C,4175000,4175000
Pius Suter,C,4250000,4125000
Michael Anderson,D,4125000,4125000
Dante Fabbro,D,4125000,4125000
Mats Zuccarello,RW,3550000,4125000
Brandon Carlo,D,4200000,4100000
William Borgen,D,4000000,4100000
Alex Laferriere,RW,3500000,4100000
Nick Jensen,D,1000000,4050000
Dawson Mercer,RW,4750000,4000000
Marcus Foligno,LW,4500000,4000000
Thomas Harley,D,4500000,4000000
Joonas Korpisalo,G,4500000,4000000
Viktor Arvidsson,RW,4000000,4000000
Ross Colton,C,4000000,4000000
Brenden Dillon,D,4000000,4000000
Ryan Donato,C,4000000,4000000
Jonathan Drouin,LW,4000000,4000000
Brian Dumoulin,D,4000000,4000000
Jordan Greenway,LW,4000000,4000000
Radko Gudas,D,4000000,4000000
Ryan Hartman,RW,4000000,4000000
John Klingberg,D,4000000,4000000
Nino Niederreiter,RW,4000000,4000000
David Perron,LW,4000000,4000000
Noah Cates,LW,3750000,4000000
Erik Gudbranson,D,3500000,4000000
Nick Leddy,D,3000000,4000000
Johnathan Kovacevic,D,2250000,4000000
Will Cuylle,LW,2520000,3900000
Kirill Marchenko,RW,3975000,3850000
Joel Edmundson,D,3850000,3850000
Trent Frederic,C,2550000,3850000
Evgeni Malkin,C,1000000,3800000
Eddie Genborg,RW,3775000,3775000
Connor Zary,C,3775000,3775000
Shane Pinto,C,5000000,3750000
Alexandre Carrier,D,3850000,3750000
T.J. Brodie,D,3750000,3750000
Max Domi,C,3750000,3750000
Matt Dumba,D,3750000,3750000
Boone Jenner,C,3750000,3750000
Tyson Foerster,C,3500000,3750000
Jake Neighbours,LW,3500000,3750000
Filip Gustavsson,G,3000000,3750000
Joseph Woll,G,3000000,3666667
Alex Iafallo,LW,4000000,3666666
Brayden McNabb,D,1775000,3650000
Barclay Goodrow,RW,3750000,3641666
Simon Holmstrom,RW,3500000,3625000
Sean Walker,D,4000000,3600000
Andrew Mangiapane,LW,1000000,3600000
Anthony Duclair,LW,3500000,3500000
Oliver Ekman-Larsson,D,3500000,3500000
Warren Foegele,LW,3500000,3500000
Olli Maatta,D,3500000,3500000
Scott Mayfield,D,3500000,3500000
Thomas Novak,C,3500000,3500000
Nate Schmidt,D,3500000,3500000
Yakov Trenin,C,3500000,3500000
Eeli Tolvanen,RW,3475000,3475000
Matias Maccelli,LW,4250000,3425000
Joel Hofer,G,3400000,3400000
Justin Holl,D,3400000,3400000
Tanner Jeannot,LW,3400000,3400000
Jonas Siegenthaler,D,3200000,3400000
Janis Jerome Moser,D,4050000,3375000
Jack Quinn,RW,3375000,3375000
Aliaksei Protas,C,1750000,3375000
Kirby Dach,C,4000000,3362500
Daniel Vladar,G,3000000,3350000
Connor Clifton,D,3333334,3333334
Laurent Brossoit,G,3300000,3300000
Jake Walman,D,3300000,3300000
Cole Perfetti,C,3500000,3250000
Ivan Fedotov,G,3250000,3250000
Mario Ferraro,D,3250000,3250000
Ridly Greig,LW,3250000,3250000
Adam Lowry,C,3250000,3250000
Ilya Lyubushkin,D,3250000,3250000
Gustav Nyquist,C,3250000,3250000
Carson Soucy,D,3250000,3250000
Dakota Joshua,C,2000000,3250000
Shayne Gostisbehere,D,3200000,3200000
Mason Lohrei,D,2950000,3200000
Michael Rasmussen,C,2950000,3200000
Taylor Hall,LW,3500000,3166667
Samuel Montembeault,G,3150000,3150000
Nick Paul,LW,3000000,3150000
Erik Haula,LW,2400000,3150000
Jordan Martinook,LW,3050000,3050000
Mathieu Olivier,RW,4000000,3000000
Connor Brown,RW,3000000,3000000
Pierre Engvall,LW,3000000,3000000
Luke Evangelista,RW,3000000,3000000
Adam Henrique,C,3000000,3000000
Patrick Kane,RW,3000000,3000000
Alexander Kerfoot,C,3000000,3000000
Timothy Liljegren,D,3000000,3000000
Vladislav Namestnikov,C,3000000,3000000
Nicolas Roy,C,3000000,3000000
Jeff Skinner,LW,3000000,3000000
Tyler Myers,D,2900000,3000000
Nils Hoglander,LW,2800000,3000000
Henri Jokiharju,D,2500000,3000000
Scott Laughton,C,2500000,3000000
Charlie Lindgren,G,1500000,3000000
Jalen Chatfield,D,1000000,3000000
Nic Dowd,C,1000000,3000000
Eetu Luostarinen,C,1000000,3000000
Trevor Van Riemsdyk,D,1000000,3000000
Evan Rodrigues,LW,775000,3000000
Mason Appleton,C,3000000,2900000
Alex Newhook,C,2700000,2900000
Jordan Staal,C,2650000,2900000
Colton Sissons,C,1825000,2857142
Jake Evans,C,2850000,2850000
Ian Cole,D,2800000,2800000
Frederik Andersen,G,2750000,2750000
Stefan Noesen,RW,2750000,2750000
Andrew Peeke,D,2750000,2750000
Nicklaus Perbix,D,2750000,2750000
Luke Schenn,D,2750000,2750000
Arvid Soderblom,G,2750000,2750000
Semyon Varlamov,G,2750000,2750000
Zach Whitecloud,D,2750000,2750000
Brett Kulak,D,2250000,2750000
Anthony Beauvillier,LW,850000,2750000
Nick Seeler,D,1700000,2700000
Martin Fehervary,D,1075000,2675000
Barrett Hayton,C,2650000,2650000
Stuart Skinner,G,3000000,2600000
Mike Amadio,C,2800000,2600000
Logan O'Connor,RW,3000000,2500000
Joel Armia,RW,2500000,2500000
Casey Cizikas,C,2500000,2500000
Cody Glass,C,2500000,2500000
Keegan Kolesar,RW,2500000,2500000
Anthony Mantha,RW,2500000,2500000
Alex Nedeljkovic,G,2500000,2500000
Cameron Talbot,G,2500000,2500000
Brandon Tanev,LW,2500000,2500000
Miles Wood,LW,2500000,2500000
Niko Mikkola,D,2000000,2500000
Anthony Stolarz,G,1250000,2500000
Brett Howden,C,1000000,2500000
Drew O'Connor,C,775000,2500000
Garnet Hathaway,RW,2400000,2400000
David Kampf,C,1075000,2400000
Yanni Gourde,C,1000000,2333333
Jamie Drysdale,D,2300000,2300000
Dylan Holloway,C,2290457,2290457
Joseph Veleno,C,1775000,2275000
Anton Forsberg,G,2250000,2250000
Danton Heinen,C,2250000,2250000
Cole Sillinger,C,2250000,2250000
Maxim Tsyplakov,LW,2250000,2250000
Braden Schneider,D,2640000,2200000
Jesper Wallstedt,G,2400000,2200000
Ville Husso,G,2200000,2200000
Conor Timmins,D,2200000,2200000
Sam Steel,C,2300000,2100000
Yegor Chinakhov,RW,2100000,2100000
Calle Jarnkrok,C,2100000,2100000
Connor McMichael,C,2100000,2100000
Frederick Gaudreau,C,1770000,2100000
Ryker Evans,D,2025000,2050000
Radek Faksa,C,2000000,2000000
Derek Forbort,D,2000000,2000000
Adam Gaudette,C,2000000,2000000
Claude Giroux,C,2000000,2000000
Erik Gustafsson,D,2000000,2000000
Sam Lafferty,C,2000000,2000000
Jeremy Lauzon,D,2000000,2000000
Ryan Lomberg,LW,2000000,2000000
Corey Perry,RW,2000000,2000000
Kevin Stenlund,C,2000000,2000000
Nico Sturm,C,2000000,2000000
Jonathan Toews,C,2000000,2000000
Juuso Valimaki,D,2000000,2000000
Pyotr Kochetkov,G,1750000,2000000
Yaroslav Askarov,G,1700000,2000000
Noel Acciari,C,1500000,2000000
Conor Sheary,LW,1500000,2000000
William Carrier,LW,1450000,2000000
Brandon Saad,LW,1000000,2000000
Reilly Smith,RW,1000000,2000000
Vincent Desharnais,D,775000,2000000
Carter Hart,G,775000,2000000
Connor Ingram,G,2150000,1950000
Ryan Poehling,C,1900000,1900000
Sonny Milano,LW,1450000,1900000
Morgan Barron,C,1850000,1850000
Brandon Duhaime,RW,1850000,1850000
Sean Kuraly,C,1850000,1850000
Blake Lizotte,C,1850000,1850000
Pavel Dorofeyev,RW,1835000,1835000
Jonatan Berggren,C,1825000,1825000
Nicholas Robertson,C,1825000,1825000
Jake Allen,G,1800000,1800000
Teddy Blueger,C,1800000,1800000
Justin Danforth,C,1800000,1800000
Carl Grundstrom,RW,1800000,1800000
Kent Johnson,C,1800000,1800000
Jake Bean,D,1750000,1750000
Nick Bjugstad,C,1750000,1750000
Anthony DeAngelo,D,1750000,1750000
Joel Hanley,D,1750000,1750000
Philip Tomasino,RW,1750000,1750000
Nicolas Deslauriers,LW,1500000,1750000
Jack Drury,C,1675000,1725000
Wyatt Kaiser,D,1700000,1700000
Eric Robinson,LW,1700000,1700000
Alexey Toropchenko,RW,1700000,1700000
Yegor Zamula,D,1400000,1700000
Declan Chisholm,D,1600000,1600000
Tyler Kleven,D,1500000,1600000
Victor Olofsson,LW,1575000,1575000
Mark Kastelic,C,13000000,1566667
Pontus Holmberg,C,1550000,1550000
Urho Vaakanainen,D,1550000,1550000
Jonathan Quick,G,1000000,1550000
Jordan Spence,D,1700000,1500000
Jesper Boqvist,C,1500000,1500000
Justin Brazeau,RW,1500000,1500000
Bobby Brink,RW,1500000,1500000
Jani Hakanpaa,D,1500000,1500000
Alex Lyon,G,1500000,1500000
Colin Miller,D,1500000,1500000
Jack Roslovic,C,1500000,1500000
Kiefer Sherwood,C,1500000,1500000
Oskar Sundqvist,C,1500000,1500000
Vitek Vanecek,G,1500000,1500000
Scott Wedgewood,G,1500000,1500000
Taylor Raddysh,RW,1250000,1500000
Owen Michaels,C,935000,1483571
Samuel Ersson,G,1600000,1450000
Michael Eyssimont,C,1450000,1450000
Mattias Janmark-Nylen,C,1450000,1450000
Peyton Krebs,C,1450000,1450000
Jayden Struble,D,1600000,1412500
Michael Kesselring,D,1400000,1400000
Sam Malinski,D,1400000,1400000
Simon Benoit,D,1350000,1350000
Steven Lorentz,C,1350000,1350000
Beck Malenstyn,LW,1350000,1350000
Bobby McMann,C,1350000,1350000
Ryan Reaves,RW,1350000,1350000
Ty Dellandrea,C,1300000,1300000
Ty Emberson,D,1300000,1300000
Kasperi Kapanen,RW,1300000,1300000
Isac Lundestrom,LW,1300000,1300000
Arber Xhekaj,D,1300000,1300000
Matt Benning,D,1250000,1250000
Zach Bogosian,D,1250000,1250000
Lars Eller,C,1250000,1250000
Tye Kartye,C,1250000,1250000
Joel Kiviranta,LW,1250000,1250000
Nils Lundkvist,D,1250000,1250000
Nils Lundqvist,D,1250000,1250000
Daniil Miromanov,D,1250000,1250000
Logan Stanley,D,1250000,1250000
Adam Klapka,C,1150000,1250000
Juuso Parssinen,C,1050000,1250000
Jonas Johansson,G,775000,1250000
Lukas Reichel,LW,1300000,1200000
Gage Goncalves,C,1200000,1200000
Philipp Kurashev,C,1200000,1200000
David Tomasek,C,1200000,1200000
Brayden Pachal,D,1187500,1187500
Kurtis MacDermid,RW,1200000,1150000
Justin Barron,D,1150000,1150000
Jeremy Davies,D,1150000,1150000
Kaapo Kahkonen,G,1150000,1150000
Dmitry Kulikov,D,1000000,1150000
Elmer Soderblom,C,1125000,1125000
Albert Johansson,D,1100000,1125000
Kyle Burroughs,D,1100000,1100000
Connor Dewar,C,1100000,1100000
Emil Heineman,LW,1100000,1100000
Drew Helleson,D,1100000,1100000
Ross Johnston,LW,1100000,1100000
Mike Reilly,D,1100000,1100000
Leevi Merilainen,G,1050000,1050000
Daniil Tarasov,G,1050000,1050000
Henry Thrun,D,1025000,1000000
Jamie Benn,LW,1000000,1000000
Josh Brown,D,1000000,1000000
Brent Burns,D,1000000,1000000
Sam Carrick,C,1000000,1000000
Evgeny Dadonov,RW,1000000,1000000
Casey DeSmith,G,1000000,1000000
Matthew Grzelcyk,D,1000000,1000000
Travis Hamonic,D,1000000,1000000
Max Jones,LW,1000000,1000000
Cole Koepke,C,1000000,1000000
Shakir Mukhamadullin,D,1000000,1000000
Matt Murray,G,1000000,1000000
Liam O'Brien,C,1000000,1000000
Tanner Pearson,LW,1000000,1000000
Calvin Pickard,G,1000000,1000000
Vasily Podkolzin,RW,1000000,1000000
Martin Pospisil,C,1000000,1000000
David Rittich,G,1000000,1000000
Cole Smith,C,1000000,1000000
Alexandre Texier,C,1000000,1000000
James Van Riemsdyk,LW,1000000,1000000
Parker Wotherspoon,D,1000000,1000000
Ben Hutton,D,975000,975000
Jake Christiansen,D,950000,975000
Noah Beck,D,877500,975000
Stanislav Berezhnoi,G,877500,975000
Macklin Celebrini,C,877500,975000
Karsen Dorwart,C,877500,975000
Anton Frondell,C,877500,975000
Tyson Gross,RW,877500,975000
Viking Gustafsson Nyberg,D,877500,975000
James Hagens,C,877500,975000
Benjamin Kindel,C,877500,975000
Tyler Kopff,C,877500,975000
Atro Leppanen,D,877500,975000
Artyom Levshunov,D,877500,975000
Jake Livanavage,D,877500,975000
Anton Lundmark,C,877500,975000
Michael Misa,LW,877500,975000
Ilya Nabokov,G,877500,975000
Michal Postava,G,877500,975000
Joshua Samanski,C,877500,975000
Matthew Schaefer,D,877500,975000
Harrison Scott,C,877500,975000
Maxim Shabanov,C,877500,975000
Trey Taylor,D,877500,975000
Darren Raddysh,D,836000,975000
Adam Edstrom,C,775000,975000
Matthew Rempe,C,775000,975000
Zeev Buium,D,877500,966667
Sacha Boisvert,C,852500,966667
Porter Martone,RW,852500,966667
Jakub Dobes,G,965000,965000
Haydn Fleury,D,1000000,950000
Mavrik Bourque,C,950000,950000
Ivan Prosvetov,G,950000,950000
Connor Bedard,C,855000,950000
Zach Benson,LW,855000,950000
Cooper Black,G,855000,950000
Gavin Brindley,RW,855000,950000
Hunter Brzustewicz,D,855000,950000
Alex Bump,LW,855000,950000
Daniil But,C,855000,950000
Leo Carlsson,RW,855000,950000
Seamus Casey,D,855000,950000
Logan Cooley,C,855000,950000
Jack Devine,C,855000,950000
Rodwin Dionicio,D,855000,950000
Mikael Diotte,D,855000,950000
Artyom Duda,D,855000,950000
Adam Fantilli,C,855000,950000
Aiden Fink,RW,855000,950000
Cutter Gauthier,LW,855000,950000
Ryan Greene,C,855000,950000
Stephen Halliday,LW,855000,950000
Lenni Hameenaho,RW,855000,950000
Mikulas Hovorka,D,855000,950000
Isaac Howard,LW,855000,950000
Lane Hutson,D,855000,950000
Tyson Jugnauth,D,855000,950000
Ryan Leonard,RW,855000,950000
Hunter McDonald,D,855000,950000
Rutger McGroarty,C,855000,950000
Matvei Michkov,C,855000,950000
Ivan Miroshnichenko,LW,855000,950000
Frank Nazar,RW,855000,950000
Vinzenz Rohrer,RW,855000,950000
Dmitry Simashev,D,855000,950000
Will Smith,C,855000,950000
Jimmy Snuggerud,C,855000,950000
Ben Steeves,LW,855000,950000
Abram Wiebe,D,855000,950000
Tom Willander,D,855000,950000
Matthew Wood,RW,855000,950000
Danila Yurov,RW,855000,950000
Dalton Bancroft,RW,852500,950000
Michael Brandsegg-Nygard,RW,877500,942500
Berkly Catton,C,877500,942500
Sam Dickinson,D,877500,942500
Matvei Gridin,RW,877500,942500
Konsta Helenius,C,877500,942500
Zayne Parekh,D,877500,942500
Beckett Sennecke,RW,877500,942500
Cameron Lund,C,855000,941667
Oliver Moore,C,855000,941667
Gabriel Perreault,RW,855000,941667
Sam Rinzel,D,855000,941667
Collin Graf,C,855000,941666
Ivan Demidov,C,877500,940833
Cole Hutson,D,775000,940833
Leo  Sahlin Wallenius,D,800000,940000
Igor Chernyshov,LW,852500,934167
Marat Khusnutdinov,LW,925000,925000
Jackson Lacombe,D,925000,925000
Tyler Tucker,D,900000,925000
Tristan Broz,C,832500,925000
Shai Buium,D,832500,925000
Corson Ceulemans,D,832500,925000
Drew Commesso,G,832500,925000
Josh Doan,RW,832500,925000
Ethan Edwards,D,832500,925000
Arseny Gritsyuk,LW,832500,925000
Jackson Hallum,RW,832500,925000
Oliver Kapanen,C,832500,925000
Kirill Kirsanov,D,832500,925000
Aleksei Kolosov,G,832500,925000
Shane Lachance,LW,832500,925000
Taylor Makar,C,832500,925000
Ian Moore,D,832500,925000
Alexander Nikishin,D,832500,925000
Joel Nystrom,D,832500,925000
Jack Peart,D,832500,925000
Massimo Rizzo,C,832500,925000
Fyodor Svechkov,C,832500,925000
Ryan Ufko,D,832500,925000
William Wallinder,D,832500,925000
Jack Williams,RW,775000,923750
Julian Lutz,C,855000,923333
Aydar Suniev,LW,855000,923333
Ryan Chesley,D,775000,923333
Drew Fortescue,D,775000,923333
Jacob Fowler,G,775000,923333
Jesse Kiiskinen,RW,775000,923333
Caleb MacDonald,D,800000,922500
Devin Kaplan,C,800000,921667
David Jiricek,D,855000,918334
Kevin Korchinski,D,855000,918334
Pavel Mintyukov,D,855000,918334
Lian Bichsel,D,855000,918333
Filip Bystedt,C,855000,918333
Riley Heidt,C,855000,918333
Jonathan Lekkerimaki,RW,855000,918333
Theo Lindstein,D,855000,918333
Bradley Nadeau,C,855000,918333
Simon Nemec,D,855000,918333
Calum Ritchie,C,855000,918333
Axel Sandin Pellikka,D,855000,918333
