player,pos,salary,caphit
Niclas Havelid,D,2900000,
Steve Staios,D,2900000,
Chris Clark,RW,2750000,
Greg DeVries,D,2750000,
Adam Foote,D,2750000,
Brendan Morrison,C,2750000,
Owen Nolan,RW,2750000,
Tom Preissing,D,2750000,
Kyle Calder,LW,2700000,
Todd Marchant,LW,2660000,
Jason Smith,D,2600000,
Mark Bell,C,2500000,
Philippe Boucher,D,2500000,
Andrew Brunette,LW,2500000,
Bobby Holik,C,2500000,
Randy Jones,D,2500000,
Ales Kotalik,RW,2500000,
Viktor Kozlov,C,2500000,
Manny Legace,G,2500000,
Kyle McLaren,D,2500000,
Fernando Pisani,RW,2500000,
Brian Pothier,D,2500000,
Brent Sopel,D,2500000,
Darryl Sydor,D,2500000,
Petr Sykora,C,2500000,
Scott Walker,RW,2500000,
Aaron Ward,D,2500000,
Karlis Skrastins,D,2400000,
Rhett Warrener,D,2350000,
Todd White,C,2350000,
Sergei Samsonov,LW,2300000,
Peter Schaefer,LW,2300000,
Mike Sillinger,C,2300000,
Tomas Holmstrom,LW,2250000,
Mike Modano,C,2250000,
Frantisek Kaberle,D,2200000,
Darcy Tucker,C,2200000,
Jason Williams,C,2200000,
Denis Gauthier,D,2100000,
Trent Hunter,RW,2000000,
Antti Miettinen,RW,2000000,
Rob Niedermayer,RW,2000000,
Steven Reinprecht,C,2000000,
Shaone Morrisonn,D,1975000,
Paul Mara,D,1950000,
P.J. Axelsson,LW,1850000,
Kris Draper,C,1850000,
Mike Grier,RW,1775000,
Tyler Arnason,C,1750000,
Mathieu Dandenault,RW,1750000,
Ethan Moreau,LW,1750000,
Kurt Sauer,D,1750000,
Marek Svatos,RW,1750000,
Doug Weight,C,1750000,
Richard Zednik,LW,1750000,
Niclas Wallin,D,1725000,
Brett McLean,C,1700000,
Chris Osgood,G,1700000,
Brad Lukowich,D,1650000,
Derek Armstrong,C,1600000,
Radek Bonk,C,1600000,
Petr Prucha,LW,1600000,
Anders Eriksson,D,1500000,
Olaf Kolzig,G,1500000,
Georges Laraque,LW,1500000,
Robert Nilsson,C,1500000,
Samuel Pahlsson,C,1400000,
Wayne Primeau,C,1400000,
Antero Niittymaki,G,1375000,
Michael Peca,C,1315000,
Michel Ouellet,RW,1300000,
Jarkko Ruutu,LW,1300000,
Chris Gratton,C,1250000,
Sami Kapanen,RW,1250000,
Ken Klee,D,1250000,
Andreas Lilja,D,1250000,
Marek Malik,D,1250000,
Sean O'Donnell,D,1250000,
Mark Recchi,RW,1250000,
Gary Roberts,LW,1250000,
Jonas Frogren,D,1230000,
Colby Armstrong,RW,1200000,
Donald Brashear,LW,1200000,
Ville Peltonen,RW,1200000,
Aaron Voros,RW,1200000,
Ian Laperrière,C,1150000,
Craig Conroy,C,1100000,
Ryan Johnson,C,1100000,
Teppo Numminen,D,1100000,
Matt Pettinger,LW,1100000,
Jeremy Roenick,C,1100000,
Anton Babchuk,D,1000000,
Matt Bradley,RW,1000000,
Todd Fedoruk,LW,1000000,
Dan Hinote,RW,1000000,
Patrick Lalime,G,1000000,
Josef Melichar,D,1000000,
Glen Metropolit,C,1000000,
Marcus Nilson,RW,1000000,
Ossi Vaananen,D,1000000,
Kirk Maltby,LW,950000,
Boris Valabik,D,925000,
Milan Jurcina,D,912500,
Lasse Kukkonen,D,900000,
Dean McAmmond,LW,900000,
Fredrick Norrena,G,900000,
Christoph Schubert,D,900000,
Fabian Brunnstrom,LW,875000,
Nikita Filatov,LW,875000,
Dan Fritsche,C,875000,
Clark Gillies,RW,875000,
Cory Murphy,D,875000,
Andrew Sweetland,C,875000,
Bret Hedican,D,871000,
Derek Boogaard,LW,850000,
Fredrik Sjostrom,RW,840000,
Jassen Cullimore,D,830000,
Brent Johnson,G,825000,
Matt Smaby,D,825000,
Peter Budaj,G,800000,
Nathan Paetsch,D,800000,
Andrew Raycroft,G,800000,
Brendan Shanahan,LW,800000,
Alexandre Picard,LW,787500,
Shane Hnidy,D,760000,
Patrice Brisebois,D,750000,
Chris Chelios,D,750000,
Ty Conklin,G,750000,
Joel Lundqvist,C,750000,
Adam Mair,C,750000,
Scott Nichol,C,750000,
Éric Perrin,C,750000,
Alexandre Picard,D,750000,
Daniel Tjarnqvist,D,750000,
Ole-Kristian Tollefsen,D,750000,
Noah Welch,D,750000,
Stephane Yelle,C,750000,
Jeff Cowan,LW,725000,
Joseph Fallon,G,725000,
Marc-Antoine Pouliot,C,725000,
Jody Shelley,LW,725000,
Steve Valiquette,G,725000,
Erik Ersberg,G,700000,
Andy Hilbert,LW,700000,
Curtis Joseph,G,700000,
Chad Kilger,C,700000,
Ville Koistinen,D,700000,
Richard Park,C,700000,
Brian Sutherby,C,700000,
Jason Ward,RW,700000,
Kevin Weekes,G,700000,
Brock Trotter,C,687500,
Matt Lashoff,D,685000,
Thomas Pock,D,685000,
Byron Bitz,RW,675000,
David Hale,D,675000,
Kevin Quick,D,660000,
Wade Belak,D,650000,
Brian Boucher,G,650000,
Jason Strudwick,D,650000,
Mike Zigomanis,C,650000,
Oscar Moller,C,637500,
Steve Wagner,D,635000,
Chris Campoli,D,625000,
Blair Betts,C,615000,
Jonas Junland,D,610000,
Jeremy Colliton,C,605000,
Jason Krog,C,605000,
Ryan Shannon,C,605000,
Dane Byers,LW,600000,
Marc Denis,G,600000,
Boyd Devereaux,C,600000,
Shean Donovan,RW,600000,
Jordan Hendry,D,600000,
Lukas Kaspar,LW,600000,
Jamie Lundmark,C,600000,
Brad May,LW,600000,
Lawrence Nycholat,D,600000,
Kris Beech,C,585000,
Brodie Dupont,C,585000,
Joe Callahan,D,575000,
Aaron Downey,RW,575000,
Darren McCarty,RW,575000,
Freddy Meyer,D,575000,
Craig Weller,RW,575000,
Kamil Kreps,C,565000,
Jon Kalinski,LW,562000,
Anssi Salmela,D,562000,
Gord Baldwin,D,560000,
Brad Larsen,LW,560000,
Pavel Valentenko,D,560000,
Nate Raduns,C,555000,
Jonas Ahnelov,D,550000,
Mike Hoffman,LW,550000,
Matt Jones,D,550000,
D.J. King,LW,550000,
Joël Perrault,C,550000,
Andrew Peters,LW,550000,
Justin Pogge,G,550000,
André Roy,LW,550000,
Brett Skinner,D,550000,
Brett Sterling,LW,550000,
Jeff Taffe,C,550000,
Landon Wilson,RW,550000,
Antti Pihlstrom,LW,530000,
Riley Cote,LW,525000,
Ryan Hollweg,C,525000,
David Koci,D,525000,
Dan LaCosta,G,525000,
Junior Lessard,RW,525000,
Dany Sabourin,G,525000,
Josh Tordjman,G,525000,
John Zeiler,RW,525000,
Rick Rypien,C,522000,
Patrick Davis,LW,517000,
Craig MacDonald,C,515000,
Liam Reddox,LW,515000,
Cam Paddock,C,510000,
Jaime Sifers,D,505000,
Brendan Bell,D,500000,
Tom Cavanagh,C,500000,
Wade Dubielewicz,G,500000,
Jamie Fritsch,D,500000,
Mitch Fritz,LW,500000,
Trevor Gillies,LW,500000,
Jeff Hoggan,RW,500000,
Andrew Hutchinson,D,500000,
Jason Jaffray,LW,500000,
Jon Klemm,D,500000,
Quintin Laing,LW,500000,
Claude Lemieux,RW,500000,
Chris Minard,C,500000,
Graham Mink,RW,500000,
Scott Parker,RW,500000,
Mark Parrish,RW,500000,
Derek Peltier,D,500000,
Richard Petiot,D,500000,
Tomas Plihal,LW,500000,
Steven Regier,LW,500000,
Eric Reitz,D,500000,
Luke Richardson,D,500000,
Mattias Ritola,C,500000,
Jared Ross,C,500000,
Mathieu Roy,D,500000,
Yan Stastny,C,500000,
Greg Stewart,LW,500000,
Jeremy Williams,RW,500000,
Josh Beaulieu,RW,490000,
Jeremy Reich,LW,487500,
Tobias Stephan,G,485000,
Riley Armstrong,RW,475000,
Ryan Bayda,LW,475000,
Wade Brookbank,RW,475000,
Tim Conboy,RW,475000,
Brett Festerling,D,475000,
Alexandre Giroux,C,475000,
Steven Goertzen,RW,475000,
Ben Guite,C,475000,
Bryan Helmer,D,475000,
Dwight Helminen,C,475000,
Jamie Heward,D,475000,
Dan LaCouture,LW,475000,
Garth Murray,LW,475000,
Ben Ondrus,RW,475000,
Barry Tallackson,RW,475000,
Petr Vrana,C,475000,
Tyler Weiman,G,475000,
