player,pos,team,salary,caphit
Rob Niedermayer,RW,FLA,1800000,
Kirk Muller,LW,FLA,1700000,
Ray Sheppard,RW,FLA,1700000,
Esa Tikkanen,LW,FLA,1700000,
Ed Jovanovski,D,FLA,1450000,
Jeff Norton,D,FLA,1450000,
Terry Carkner,D,FLA,1400000,
Robert Svehla,D,FLA,1300000,
Dino Ciccarelli,RW,FLA,1250000,
Mark Fitzpatrick,G,FLA,1200000,
Viktor Kozlov,C,FLA,950000,
Johan Garpenlov,LW,FLA,850000,
Gord Murphy,D,FLA,850000,
Radek Dvorak,RW,FLA,725000,
Dave Lowry,LW,FLA,725000,
Paul Laus,D,FLA,650000,
Rhett Warrener,D,FLA,560000,
Bill Lindsay,LW,FLA,550000,
Jody Hull,RW,FLA,535000,
Tom Fitzgerald,RW,FLA,520000,
Chris Wells,C,FLA,490000,
Steve Washburn,C,FLA,410000,
Kevin Weekes,G,FLA,400000,
David Nemirovsky,RW,FLA,385000,
Dallas Eakins,D,FLA,325000,
Ray Whitney,LW,FLA,300000,
Roman Hamrlik,D,TBL,2600000,
Daren Puppa,G,TBL,2100000,
Stéphane Richer,RW,TBL,1891000,
Mikael Renberg,RW,TBL,1800000,
Brian Bradley,C,TBL,1500000,
Jeff Norton,D,TBL,1450000,
Dino Ciccarelli,RW,TBL,1250000,
Mark Fitzpatrick,G,TBL,1200000,
Bryan Marchment,D,TBL,1125000,
Igor Ulanov,D,TBL,875000,
Paul Ysebaert,LW,TBL,875000,
Steve Kelly,LW,TBL,850000,
Alexander Selivanov,LW,TBL,850000,
David Shaw,D,TBL,800000,
Jason Wiemer,C,TBL,800000,
Daymond Langkow,C,TBL,750000,
Cory Cross,D,TBL,650000,
Patrick Poulin,LW,TBL,625000,
Enrico Ciccone,D,TBL,600000,
Andrei Nazarov,LW,TBL,600000,
Rob Zamuner,LW,TBL,600000,
Sandy McCarthy,RW,TBL,559520,
Mikael Andersson,RW,TBL,550000,
Jody Hull,RW,TBL,535000,
Karl Dykhuis,D,TBL,500000,
Vladimir Vujtek,RW,TBL,500000,
Mick Vukota,RW,TBL,500000,
Jassen Cullimore,D,TBL,450000,
David Wilkie,D,TBL,450000,
Jamie Huscroft,D,TBL,425000,
Corey Schwab,G,TBL,400000,
Jeff Toms,LW,TBL,400000,
Troy Mallette,LW,TBL,350000,
Yves Racine,D,TBL,350000,
Darcy Tucker,C,TBL,209820,
Adam Oates,C,WSH,2829000,
Bill Ranford,G,WSH,2732000,
Mark Tinordi,D,WSH,2575000,
Phil Housley,D,WSH,2500000,
Joé Juneau,C,WSH,2200000,
Peter Bondra,RW,WSH,2125000,
Jeff Brown,D,WSH,2100000,
Esa Tikkanen,LW,WSH,1700000,
Sylvain Côté,D,WSH,1500000,
Brendan Witt,D,WSH,1400000,
Calle Johansson,D,WSH,1250000,
Sergei Gonchar,D,WSH,1150000,
Dale Hunter,C,WSH,1000000,
Michal Pivonka,C,WSH,1000000,
Chris Simon,LW,WSH,1000000,
Joe Reekie,D,WSH,965000,
Kelly Miller,LW,WSH,900000,
Steve Konowalchuk,LW,WSH,850000,
Jan Bulis,C,WSH,770000,
Jaroslav Svejkovsky,LW,WSH,700000,
Craig Berube,LW,WSH,600000,
Olaf Kolzig,G,WSH,550000,
Pat Peake,RW,WSH,550000,
Ken Klee,D,WSH,475000,
Andrei Nikolishin,C,WSH,440000,
Jeff Toms,LW,WSH,400000,
Jan Benda,C,WSH,350000,
Mike Eagles,LW,WSH,350000,
Richard Zednik,LW,WSH,325000,
Chris Chelios,D,CHI,3710000,
Alexei Zhamnov,C,CHI,3000000,
Tony Amonte,RW,CHI,2800000,
Bob Probert,LW,CHI,1600000,
Gary Suter,D,CHI,1600000,
Eric Weinrich,D,CHI,1500000,
Brent Sutter,C,CHI,1250000,
Jeff Hackett,G,CHI,900000,
Chris Terreri,G,CHI,875000,
Daniel Cleary,RW,CHI,850000,
Keith Carney,D,CHI,700000,
Jayson More,D,CHI,650000,
Greg Johnson,C,CHI,600000,
Jim Cummins,RW,CHI,575000,
Ethan Moreau,LW,CHI,575000,
James Black,D,CHI,550000,
Jean-Yves Leroux,LW,CHI,500000,
Todd White,C,CHI,500000,
Michal Sykora,D,CHI,475000,
Steve Dubinsky,C,CHI,450000,
Sergei Krivokrasov,RW,CHI,450000,
Christian Laflamme,D,CHI,450000,
Cam Russell,D,CHI,450000,
Jeff Shantz,C,CHI,450000,
Trent Yawney,D,CHI,450000,
Reid Simpson,LW,CHI,400000,
Éric Dazé,LW,CHI,350000,
Ryan VandenBussche,RW,CHI,350000,
Craig Mills,RW,CHI,255281,
Steve Yzerman,C,DET,5079000,
Brendan Shanahan,LW,DET,3600000,
Larry Murphy,D,DET,2565000,
Igor Larionov,C,DET,1900000,
Nicklas Lidstrom,D,DET,1640000,
Vyacheslav Kozlov,LW,DET,1600000,
Chris Osgood,G,DET,1600000,
Dmitri Mironov,D,DET,1500000,
Brent Gilchrist,C,DET,1350000,
Jamie Macoun,D,DET,1100000,
Bob Rouse,D,DET,1078000,
Viacheslav Fetisov,D,DET,1000000,
Darren McCarty,RW,DET,900000,
Anders Eriksson,D,DET,700000,
Doug Brown,RW,DET,600000,
Kris Draper,C,DET,575000,
Mathieu Dandenault,RW,DET,500000,
Joey Kocur,D,DET,460000,
Tomas Holmstrom,LW,DET,450000,
Kirk Maltby,LW,DET,425000,
Aaron Ward,D,DET,425000,
Kevin Hodson,G,DET,400000,
Mike Knuble,RW,DET,400000,
Jamie Pushor,D,DET,300000,
Brett Hull,RW,STL,4700000,
Al MacInnis,D,STL,3500000,
Joe Murphy,RW,STL,3400000,
Pierre Turgeon,C,STL,3000000,
Geoff Courtnall,LW,STL,2400000,
Chris Pronger,D,STL,2250000,
Steve Duchesne,D,STL,2000000,
Grant Fuhr,G,STL,2000000,
Todd Gill,D,STL,1200000,
Darren Turcotte,C,STL,950000,
Marc Bergevin,D,STL,925000,
Jamie Rivers,D,STL,700000,
Tony Twist,LW,STL,650000,
Jamie McLennan,G,STL,550000,
Craig Conroy,C,STL,525000,
Mike Eastwood,C,STL,500000,
Scott Pellerin,LW,STL,500000,
Rud Poeschek,D,STL,500000,
Jim Campbell,RW,STL,450000,
Pavol Demitra,C,STL,435000,
Kelly Chase,RW,STL,425000,
Chris McAlpine,D,STL,400000,
Terry Yake,C,STL,400000,
Pascal Rhéaume,C,STL,350000,
Harry York,C,STL,350000,
Blair Atcheynum,RW,STL,300000,
Theoren Fleury,RW,CGY,2375000,
Zarley Zalapski,D,CGY,1600000,
Andrew Cassels,C,CGY,1100000,
Marty McInnis,LW,CGY,900000,
Derek Morris,D,CGY,875000,
Jason Wiemer,C,CGY,800000,
James Patrick,D,CGY,750000,
Valeri Bure,RW,CGY,725000,
Michael Nylander,C,CGY,700000,
German Titov,C,CGY,699400,
Tommy Albelin,D,CGY,675000,
Mike Peluso,D,CGY,660000,
Jarome Iginla,RW,CGY,625000,
Rick Tabaracci,G,CGY,611975,
Sandy McCarthy,RW,CGY,559520,
Aaron Gavey,C,CGY,525000,
Jonas Hoglund,LW,CGY,500000,
Todd Simpson,D,CGY,472095,
Dwayne Roloson,G,CGY,425000,
Steve Bégin,C,CGY,402155,
Cory Stillman,C,CGY,385000,
Chris Dingman,LW,CGY,367185,
Joël Bouchard,D,CGY,356694,
Cale Hulse,D,CGY,350000,
Denis Gauthier,D,CGY,349700,
Marty Murray,C,CGY,279760,
Todd Hlushko,LW,CGY,269269,
Ed Ward,RW,CGY,244790,
Joe Sakic,C,COL,17000000,
Patrick Roy,G,COL,4463000,
Peter Forsberg,C,COL,4000000,
Claude Lemieux,RW,COL,2002000,
Valeri Kamensky,LW,COL,1500000,
Uwe Krupp,D,COL,1500000,
Sandis Ozolins,D,COL,1500000,
Mike Ricci,C,COL,1200000,
Jari Kurri,RW,COL,1187000,
Sylvain Lefebvre,D,COL,1150000,
Adam Deadmarsh,RW,COL,1000000,
Adam Foote,D,COL,988000,
Keith Jones,RW,COL,950000,
Alexei Gusarov,D,COL,850000,
Wade Belak,D,COL,600000,
Eric Lacroix,LW,COL,600000,
Jon Klemm,D,COL,575000,
Tom Fitzgerald,RW,COL,520000,
Warren Rychel,LW,COL,500000,
René Corbet,LW,COL,450000,
Stephane Yelle,C,COL,450000,
Shean Donovan,RW,COL,425000,
François Leroux,D,COL,400000,
Aaron Miller,D,COL,375000,
Craig Billington,G,COL,360000,
Éric Messier,D,COL,300000,
Pascal Trépanier,D,COL,300000,
Roman Hamrlik,D,EDM,2600000,
Curtis Joseph,G,EDM,2300000,
Doug Weight,C,EDM,2300000,
Jason Arnott,C,EDM,1800000,
Bryan Marchment,D,EDM,1125000,
Andrei Kovalenko,LW,EDM,1100000,
Boris Mironov,D,EDM,1100000,
Boyd Devereaux,C,EDM,875000,
Steve Kelly,LW,EDM,850000,
Janne Niinimaa,D,EDM,850000,
Kevin Lowe,D,EDM,839280,
Valeri Zelepukin,LW,EDM,741000,
Bobby Dollas,D,EDM,650000,
Mats Lindgren,C,EDM,629460,
Daniel McGillis,D,EDM,524550,
Kelly Buchberger,RW,EDM,507065,
Bill Huard,LW,EDM,425000,
Rem Murray,LW,EDM,380474,
Greg DeVries,D,EDM,367185,
Todd Marchant,LW,EDM,350000,
Bruce Gardiner,C,EDM,314730,
Ryan Smyth,LW,EDM,314730,
Dean McAmmond,LW,EDM,304239,
Drew Bannister,D,EDM,300000,
Ray Whitney,LW,EDM,300000,
Drake Berehowsky,D,EDM,297245,
Joe Hulbig,LW,EDM,297245,
Bob Essensa,G,EDM,279760,
Mike Grier,RW,EDM,279760,
Dennis Bonvie,RW,EDM,244790,
Mark Messier,C,VAN,6000000,
Pavel Bure,RW,VAN,5500000,
Sean Burke,G,VAN,2500000,
Trevor Linden,C,VAN,2500000,
Kirk McLean,G,VAN,2450000,
Mattias Ohlund,D,VAN,2000000,
Jirky Lumme,D,VAN,1735000,
Brad May,LW,VAN,1500000,
Geoff Sanderson,LW,VAN,1500000,
Todd Bertuzzi,LW,VAN,1225000,
Dana Murzyn,D,VAN,1200000,
Dave Babych,D,VAN,900000,
Brian Noonan,RW,VAN,900000,
Bret Hedican,D,VAN,850000,
Martin Gélinas,LW,VAN,825000,
Arturs Irbe,G,VAN,775000,
Grant Ledyard,D,VAN,750000,
Markus Naslund,LW,VAN,726000,
Garth Snow,G,VAN,675000,
Mike Sillinger,C,VAN,625000,
Enrico Ciccone,D,VAN,600000,
David Roberts,LW,VAN,575000,
Donald Brashear,LW,VAN,550000,
Adrian Aucoin,D,VAN,544833,
Bryan McCabe,D,VAN,450000,
Jamie Huscroft,D,VAN,425000,
Steve Staios,D,VAN,358000,
Scott Walker,RW,VAN,297245,
Lonny Bohonos,C,VAN,279760,
Dave Scatchard,C,VAN,269269,
Mark Wotton,D,VAN,209820,
Teemu Selanne,RW,ANA,3400000,
Guy Hebert,G,ANA,2400000,
Dmitri Mironov,D,ANA,1500000,
Tomas Sandstrom,RW,ANA,1400000,
Travis Green,C,ANA,1350000,
Scott Young,RW,ANA,1050000,
Dave Karpa,D,ANA,800000,
Jean-Jacques Daigneault,D,ANA,650000,
Bobby Dollas,D,ANA,650000,
Espen Knutsen,C,ANA,600000,
Kevin Todd,C,ANA,600000,
Warren Rychel,LW,ANA,500000,
Joe Sacco,RW,ANA,500000,
Brent Severyn,D,ANA,500000,
Mikhail Shtalenkov,G,ANA,500000,
Dan Trebil,D,ANA,500000,
Shawn Antoski,LW,ANA,400000,
Ted Drury,C,ANA,400000,
Jason Marshall,D,ANA,375000,
Sean Pronger,C,ANA,375000,
Darren Van Impe,D,ANA,375000,
Steve Rucchin,C,ANA,350000,
Jeremy Stevenson,LW,ANA,325000,
Drew Bannister,D,ANA,300000,
Richard Park,C,ANA,300000,
Jamie Pushor,D,ANA,300000,
Doug Houda,D,ANA,250000,
Mike Modano,C,DAL,3500000,
Pat Verbeek,RW,DAL,3100000,
Mike Keane,RW,DAL,2500000,
Derian Hatcher,D,DAL,2300000,
Joe Nieuwendyk,C,DAL,2200000,
Brian Skrudland,C,DAL,1950000,
Shawn Chambers,D,DAL,1900000,
Sergei Zubov,D,DAL,1825000,
Greg Adams,LW,DAL,1550000,
Darryl Sydor,D,DAL,1500000,
Benoit Hogue,LW,DAL,1250000,
Jere Lehtinen,RW,DAL,1100000,
Bob Bassen,C,DAL,1000000,
Richard Matvichuk,D,DAL,871000,
Todd Harvey,RW,DAL,800000,
Roman Turek,G,DAL,800000,
Guy Carbonneau,C,DAL,750000,
Craig Ludwig,D,DAL,750000,
Dave Reid,LW,DAL,700000,
Bob Errey,LW,DAL,600000,
Juha Lind,LW,DAL,425000,
Dan Keczmer,D,DAL,400000,
Grant Marshall,RW,DAL,400000,
Patrick Côté,LW,DAL,375000,
Sergey Gusev,D,DAL,340000,
Jamie Langenbrunner,RW,DAL,300000,
Craig Muni,D,DAL,300000,
Rob Blake,D,LAK,3150000,
Luc Robitaille,LW,LAK,3100000,
Ray Ferraro,C,LAK,1700000,
Garry Galley,D,LAK,1404000,
Jozef Stumpel,C,LAK,1400000,
Stéphane Fiset,G,LAK,1000000,
Olli Jokinen,C,LAK,925000,
Mattias Norstrom,D,LAK,850000,
Aki-Petteri Berg,D,LAK,825000,
Doug Zmolek,D,LAK,800000,
Yanic Perreault,C,LAK,700000,
Ian Laperrière,C,LAK,600000,
Glen Murray,RW,LAK,600000,
Sean O'Donnell,D,LAK,600000,
Philippe Boucher,D,LAK,550000,
Jamie Storr,G,LAK,550000,
Donald MacLean,C,LAK,500000,
Vladimir Tsyplakov,LW,LAK,500000,
Sandy Moger,RW,LAK,490000,
Frederic Chabot,G,LAK,400000,
Matt Johnson,LW,LAK,400000,
Craig Johnson,LW,LAK,375000,
Roman Vopat,C,LAK,370000,
Brad Smyth,RW,LAK,300000,
Keith Tkachuk,LW,PHX,2800000,
Rick Tocchet,RW,PHX,2150000,
Craig Janney,C,PHX,1650000,
Teppo Numminen,D,PHX,1300000,
Cliff Ronning,C,PHX,1250000,
Mike Gartner,RW,PHX,1100000,
Nikolai Khabibulin,G,PHX,1100000,
Gerald Diduck,D,PHX,925000,
Murray Baron,D,PHX,875000,
Shane Doan,RW,PHX,800000,
Keith Carney,D,PHX,700000,
Darrin Shannon,LW,PHX,700000,
Norm Maciver,D,PHX,690000,
Jayson More,D,PHX,650000,
Dallas Drake,RW,PHX,600000,
Jim Cummins,RW,PHX,575000,
Bob Corkum,C,PHX,500000,
Jim McKenzie,LW,PHX,500000,
Brad Isbister,LW,PHX,425000,
Deron Quint,D,PHX,400000,
Jimmy Waite,G,PHX,400000,
Jeremy Roenick,C,PHX,360000,
Jocelyn Lemieux,LW,PHX,300000,
Mike Stapleton,C,PHX,300000,
Juha Ylonen,C,PHX,300000,
Joe Murphy,RW,SJS,3400000,
Mike Vernon,G,SJS,2750000,
Owen Nolan,RW,SJS,2700000,
Bernie Nicholls,C,SJS,2250000,
Al Iafrate,D,SJS,1850000,
John MacLean,RW,SJS,1656000,
Tony Granato,RW,SJS,1500000,
Bill Houlder,D,SJS,1450000,
Doug Bodger,D,SJS,1300000,
Marty McSorley,D,SJS,1300000,
Murray Craven,C,SJS,1250000,
Todd Gill,D,SJS,1200000,
Mike Ricci,C,SJS,1200000,
Bryan Marchment,D,SJS,1125000,
Kelly Hrudey,G,SJS,1100000,
Jeff Friesen,LW,SJS,1000000,
Viktor Kozlov,C,SJS,950000,
Patrick Marleau,C,SJS,925000,
Andrei Zyuzin,D,SJS,875000,
Shawn Burr,LW,SJS,850000,
Marco Sturm,C,SJS,800000,
Dave Lowry,LW,SJS,725000,
Stéphane Matteau,LW,SJS,725000,
Alexander Korolyuk,RW,SJS,700000,
Andrei Nazarov,LW,SJS,600000,
Mike Rathje,D,SJS,525000,
Ron Sutter,C,SJS,450000,
Shean Donovan,RW,SJS,425000,
